job_id,title,industry,employment_type,location,required_experience,required_education,has_company_profile,has_salary,has_logo,has_requirements,has_benefits,telecommuting,urgency_count,money_flag_count,vague_count,credential_count,desc_len,profile_len,predicted_prob,risk_tier,fraudulent
2346,Marketing Manager,Internet,Full-time,"GB, LND,",Mid-Senior level,Bachelor's Degree,1,1,1,1,1,0,1,0,0,0,2559,926,0.6,Low,0
2347,Android Engineer,,Full-time,"GR, I, Athens",Mid-Senior level,,1,0,1,1,1,0,1,0,0,0,896,699,0.8,Low,0
2348,Executive Search Consultant,Staffing and Recruiting,Full-time,"CA, ON, Greater Toronto Area",Entry level,Unspecified,1,0,1,1,0,0,1,0,0,0,1497,911,0.1,Low,0
2349,Affiliate Manager,Marketing and Advertising,Full-time,"US, FL, Boca Raton",Associate,Associate Degree,1,1,1,1,1,0,0,0,0,0,2044,1628,0.2,Low,0
2350,Business Development Executive Spain,Telecommunications,Full-time,"ES, ,",,,1,0,1,1,0,0,3,0,0,0,3536,1594,0.1,Low,0
2351,Koder HTML CSS,,,,,,1,0,1,0,0,0,0,0,0,0,348,153,6.5,Low,0
2352,Event Sales Executive,Events Services,Full-time,"GB, ,",Entry level,High School or equivalent,1,0,1,1,1,0,2,0,0,0,1971,730,0.2,Low,0
2353,Senior Software Engineer,Computer Software,Full-time,"IN, AP, Visakhapatnam",Associate,Bachelor's Degree,1,1,1,1,1,0,1,0,0,0,778,339,2.5,Low,0
2354,Apprentice Office Administrator 16-18 Year Olds Only,,,"GB, UKM, Bradford",,,1,0,1,1,1,0,0,0,0,0,674,827,0.1,Low,0
2355,Sales Engineer,Computer Software,Full-time,"DE, BE, Berlin",Mid-Senior level,Unspecified,1,1,1,1,1,0,1,0,0,0,2041,975,1.3,Low,0
2356,Senior Accountant,Marketing and Advertising,Full-time,"US, PA, Philadelphia",Associate,Bachelor's Degree,1,0,1,1,0,0,3,0,0,0,2598,646,3.0,Low,0
2357,Landscaping & Light Construction Technician,,,"US, MN, Minneapolis",,,0,0,0,0,0,0,0,0,0,0,2668,0,1.6,Low,0
2358,.NET + PHP DEVELOPER EXCELLENT ENGLISH FROM LATIN AMERICA NEEDED,Information Technology and Services,Full-time,"US, ,",Mid-Senior level,Bachelor's Degree,0,0,0,1,0,1,0,0,0,0,1670,0,2.9,Low,0
2359,Senior Associate for Corporate Relations,Nonprofit Organization Management,Full-time,"US, NY, New York",Associate,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,1742,1503,0.2,Low,0
2360,Office Manager (Athens),Internet,Full-time,"GR, I, Athens",Associate,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,1189,615,0.3,Low,0
2361,Junior Account Manager (f/m),Marketing and Advertising,Full-time,"DE, HH, Hamburg",Entry level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,221,152,2.0,Low,0
2362,Regional Sales Manager Jobs in California,,,"US, CA,",,,1,0,1,0,0,0,0,0,0,0,547,393,0.3,Low,0
2363,programmer - developer,,,"GR, E, Larisa, Volos",,,0,0,0,1,1,0,1,0,0,0,121,0,29.3,Medium,0
2364,Promotional Sales Representative,Marketing and Advertising,Full-time,"US, GA, Atlanta",Entry level,High School or equivalent,1,0,1,1,1,0,0,0,0,0,1581,423,0.4,Low,0
2365,Front End/Web Developer,Computer Software,Full-time,"IE, , Dublin",,Unspecified,1,0,1,1,1,0,1,0,0,0,2024,1208,0.2,Low,0
2366,Data Specialist: Advanced Analytics,Import and Export,Full-time,"PH, , Quezon City",Not Applicable,Unspecified,0,0,0,1,1,0,0,0,0,0,137,0,73.1,High,0
2367,Quality Assurance Manager,,Full-time,"US, WI, Milwaukee",,,1,0,0,0,0,0,0,0,0,0,801,228,0.8,Low,0
2368,Software Engineer | Forecasting & Optimization,Marketing and Advertising,Full-time,"US, CA, San Mateo",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,1327,1087,98.5,High,1
2369,Director of Product Marketing for Advertisers,Marketing and Advertising,Full-time,"US, CA, San Mateo",Mid-Senior level,Bachelor's Degree,1,0,1,1,0,0,0,0,0,0,2604,1087,98.1,High,1
2370,SQL Developer - BigTime Software,Information Technology and Services,Full-time,"US, IL, Chicago",Mid-Senior level,Bachelor's Degree,1,1,1,1,0,0,1,0,0,0,1662,1344,0.1,Low,0
2371,Server,Restaurants,Part-time,"US, MA, Boston",Not Applicable,High School or equivalent,0,0,0,1,0,0,0,0,0,0,945,0,41.9,Medium,0
2372,1099  Independent Contract Medical Sales,Medical Practice,Other,"US, VA,",Associate,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,1605,161,0.7,Low,0
2373,Carpenter-Cabinet Maker,,Full-time,"US, NY, Long Island City",,,0,0,0,1,1,0,0,0,0,0,902,0,20.5,Low,0
2374,EC2M 5TB Recruitment Apprenticeship government funding for 16-18 year olds only,,Full-time,"GB, , London",,,1,0,1,1,1,0,0,0,0,0,526,827,0.2,Low,0
2375,NY | RECRUITER @LDK,,Full-time,"US, NY,",Mid-Senior level,,1,0,1,1,0,0,0,0,0,0,1469,384,0.0,Low,0
2376,Lead Oracle DBA jobs in California,Electrical/Electronic Manufacturing,Full-time,"US, CA, San Jose",Mid-Senior level,Bachelor's Degree,1,0,1,0,0,0,0,0,0,0,1217,393,0.6,Low,0
2377,Graduates: English Teacher Abroad (Conversational),Education Management,Contract,"US, MN, Bemidji",Entry level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,332,53,0.3,Low,0
2378,Social Media Intern,,,"US, NY, New York",,,0,0,0,1,1,0,1,0,0,0,2088,0,2.2,Low,0
2379,Data Analyst,Telecommunications,Full-time,"GR, I, Athens",Entry level,,1,0,1,1,1,0,1,0,0,0,539,2676,0.4,Low,0
2380,Administrative Assistant/Receptionist,Consumer Services,Full-time,"US, FL, MIAMI",Entry level,High School or equivalent,0,1,0,1,1,0,0,0,0,0,382,0,94.5,High,1
2381,Instructional Designer,,,"IN, DL, New Delhi",,,0,0,0,1,0,0,1,0,0,0,761,0,22.2,Low,0
2382,Minnesota Spanish Bilingual Communication Assistant,Telecommunications,Part-time,"US, MN, Moorhead",Entry level,High School or equivalent,1,0,1,1,1,0,0,0,0,0,1211,716,0.5,Low,0
2383,Data Solutions Consultant (Washington DC),Computer Software,Contract,"US, DC, Washington",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,1,1,0,0,0,3567,1252,0.3,Low,0
2384,Developer,Information Technology and Services,Full-time,"KR, , Seoul",Not Applicable,,1,0,1,1,0,0,0,0,0,0,893,778,0.5,Low,0
2385,Front-End Developer/HTML/JavaScript/CSS,Research,Full-time,"US, NY, New York Metro",,,1,1,1,1,1,0,2,0,0,0,891,850,0.1,Low,0
2386,Quality Assurance Engineer,Computer Software,Full-time,"US, TX, Austin",Associate,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,2717,716,6.3,Low,0
2387,QA Engineer,,Full-time,"UA, , Kharkov",Mid-Senior level,,1,0,1,0,0,0,1,0,0,0,1868,163,0.3,Low,0
2388,Event Planner,,,"US, WA, Spokane",,,1,0,1,0,0,1,1,0,0,0,202,3899,0.4,Low,0
2389,Internship (Risk Analysis),Banking,Full-time,"GR, ,",Internship,Bachelor's Degree,1,1,1,1,1,0,0,0,0,0,544,577,1.3,Low,0
2390,Ministry Assistant,Religious Institutions,Full-time,"US, VA, Charlottesville",,Associate Degree,1,0,1,1,1,0,0,0,0,0,1880,266,1.1,Low,0
2391,Promotional Sales Representative,Marketing and Advertising,Full-time,"US, TX, Houston",Entry level,High School or equivalent,1,0,1,1,1,0,0,0,0,0,1581,423,0.4,Low,0
2392,Graduates: English Teacher Abroad (Conversational),Education Management,Contract,"US, PA, Beaver Falls",Entry level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,332,53,0.3,Low,0
2393,Entrepreneur in Residence,,,"GB, LND, London",,,1,0,1,1,0,0,1,0,0,0,1022,673,0.2,Low,0
2394,Senior BI Report Developer,,,"US, MD, College Park",,,1,0,1,1,0,0,0,0,0,0,60,336,2.7,Low,0
2395,Personal Assistant,,,"US, DC, Washington",,,1,0,1,1,1,0,0,0,0,0,834,955,1.4,Low,0
2396,Marketeer,,,"GR, I, Piraeus",,,1,0,1,1,1,0,0,0,0,0,894,708,1.7,Low,0
2397,Senior QA Engineer,Marketing and Advertising,Full-time,"IN, , Hyderabad",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,930,1087,97.0,High,1
2398,Android Developer - Green field project,Internet,Full-time,"GB, , London",Mid-Senior level,,0,0,0,1,1,0,0,0,0,0,485,0,0.1,Low,0
2399,IT Support Technician / Help Desk Support,Information Technology and Services,Full-time,"GB, CHW, Runcorn",Associate,,0,1,0,1,0,0,0,0,0,0,433,0,19.9,Low,0
2400,Linux System Admin || Uniondale NY or Herndon VA || 4+ Months ||,Information Technology and Services,Contract,"US, NY, Uniondale",,,0,0,1,0,0,0,0,0,0,0,1192,0,10.0,Low,0
2401,Summer Internship Program: Quality Assurance Engineer in Mobile Apps,Information Technology and Services,Other,"HK, , Hong Kong",Internship,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,773,326,1.6,Low,0
2402,Environmental Specialist,Environmental Services,Full-time,"US, ND,",Associate,,1,0,1,1,0,0,2,0,0,0,726,878,0.3,Low,0
2403,Business Development PR SaaS,Online Media,Full-time,"GB, LND, London",Associate,Unspecified,1,1,1,1,1,0,1,0,0,0,300,412,0.3,Low,0
2404,SR. ANDROID ENGINEER,Banking,Full-time,"US, CA, San Francisco",Mid-Senior level,Bachelor's Degree,0,0,0,1,1,0,0,0,0,0,1693,0,1.8,Low,0
2405,Inside Sales Representative (TELECOMMUTE),,,"US, NY, NYC",,,1,0,1,1,1,0,0,0,0,0,531,333,0.2,Low,0
2406,Billing Clerk,Legal Services,Full-time,"US, TX, Irving",Entry level,High School or equivalent,1,0,1,1,1,0,0,0,0,0,1209,632,3.6,Low,0
2407,"The Media and Archive Research Assistant, Broadcast Operations Division",,,"US, DC, Washington",,,1,0,1,1,0,0,0,0,0,0,314,1247,0.1,Low,0
2408,Director of Product Management,Marketing and Advertising,Full-time,"US, CA, San Mateo",Director,Master's Degree,1,0,1,1,0,0,0,0,0,0,1781,1087,98.3,High,1
2409,Software Engineer,,,"PH, , Quezon City",,,0,0,0,1,1,0,0,0,0,0,460,0,26.1,Medium,0
2410,QA Lead,,Full-time,"CA, ON, Ottawa",Mid-Senior level,,1,0,1,1,1,0,0,0,0,0,2437,592,1.7,Low,0
2411,UI Designer,Financial Services,Full-time,"GB, LND, London",Associate,Bachelor's Degree,1,1,1,1,1,0,0,0,0,0,810,568,0.2,Low,0
2412,Operations & Logistics Manager - SF,Logistics and Supply Chain,Full-time,"US, CA, San Francisco",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,2,0,0,0,1851,570,0.8,Low,0
2413,Mystery Shopper,Marketing and Advertising,Temporary,"US, IN, Indianapolis",Entry level,High School or equivalent,1,0,1,1,0,0,0,0,0,0,967,423,0.3,Low,0
2414,RECEPTIONIST,Automotive,Full-time,"US, SC, BLUFFTON",Entry level,High School or equivalent,1,0,1,1,1,0,1,0,0,0,254,603,5.5,Low,0
2415,SharePoint Consultant,,,"DE, HE, Frankfurt",,,0,0,0,1,0,0,1,0,0,0,779,0,1.3,Low,0
2416,Project/Program Manager,Information Technology and Services,Full-time,"US, CA, Diamond Bar",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,2,0,0,0,1502,1441,0.6,Low,0
2417,Sr. Developer - Python/Java,Banking,Contract,US,,Bachelor's Degree,0,0,0,0,0,0,1,0,0,0,1424,0,3.4,Low,0
2418,Junior Digital Designer,Design,Full-time,"GR, I, Athens",Entry level,,1,0,1,1,1,0,0,0,0,0,57,2388,0.1,Low,0
2419,Digital Marketing Coordinator,Marketing and Advertising,Full-time,"US, FL, St. Petersburg",Entry level,,1,0,1,1,1,0,2,0,0,0,1257,971,0.6,Low,0
2420,Desktop Support / Level 2 - 3 Technicians - Start Next Week!,Oil & Energy,Contract,"US, TX, Houston",,,1,0,1,1,0,0,2,0,0,0,1124,878,2.2,Low,0
2421,Teaching Positions Mathematics and/or Sciences,,,"CA, ON,",,,1,0,1,1,1,0,0,0,0,0,2285,1111,1.8,Low,0
2422,Finance Assistant,,,"EE, 37, Tallinn",,,1,0,1,1,1,0,1,0,0,0,1048,310,0.5,Low,0
2423,Mystery Shopper - Ohio,Marketing and Advertising,Temporary,"US, OH, Athens",Entry level,High School or equivalent,1,0,1,1,0,0,0,0,0,0,897,423,0.2,Low,0
2424,OUD 3: SummaView zoekt een Senior Developer,Information Technology and Services,Full-time,"NL, UT, Amersfoort",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,1672,553,1.6,Low,0
2425,Mystery Shopper - Idaho,Marketing and Advertising,Temporary,"US, ID, Twin Falls",Entry level,High School or equivalent,1,0,1,1,0,0,0,0,0,0,664,423,0.3,Low,0
2426,Mobile Applications Developer,Computer Software,Full-time,"US, TX, Austin",Associate,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,1617,716,1.4,Low,0
2427,Head of Product,Marketing and Advertising,Full-time,"GB, , London",Director,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,2572,1508,0.6,Low,0
2428,~ LM Structures - Expression of Interest for Future Consideration,,,"US, TX, Fort Worth",,,1,0,1,1,1,0,0,0,0,0,1513,461,19.9,Low,0
2429,"Mystery Shopper - Paducah, KY",Marketing and Advertising,Temporary,"US, KY, Paducah",Entry level,High School or equivalent,1,0,1,1,0,0,0,0,0,0,581,423,0.1,Low,0
2430,"2 Full-Time Caregivers for a Gentle, Kind Woman with Disabilities",,Full-time,"US, OR, SE Portland",Entry level,High School or equivalent,1,0,1,1,1,0,0,0,0,0,2045,746,0.9,Low,0
2431,Web Testing Internship,Computer Software,Other,"IN, AP, Vishakhapatanam",Not Applicable,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,630,339,1.3,Low,0
2432,Payment Engine Analyst,,,"EE, 37, Tallinn",,,1,0,1,0,0,0,0,0,0,0,714,310,0.7,Low,0
2433,Telemarketer,Marketing and Advertising,Full-time,"US, IL, Chicago",Entry level,High School or equivalent,1,1,1,1,1,1,0,0,0,0,315,874,19.4,Low,0
2434,Director of Technical Operations,Marketing and Advertising,Full-time,"US, NY, NY",Director,Master's Degree,1,0,1,1,1,0,0,0,0,0,957,1087,99.5,High,1
2435,Mystery Shopper - Tennessee,Marketing and Advertising,Temporary,"US, TN, Jackson",Entry level,High School or equivalent,1,0,1,1,0,0,0,0,0,0,1099,423,0.7,Low,0
2436,Software Developer Ruby on Rails,Staffing and Recruiting,,"US, NY, New York",Mid-Senior level,,1,0,1,1,0,0,0,0,0,0,735,2018,0.0,Low,0
2437,SENIOR SOFTWARE ENGINEER,Computer Software,Full-time,"US, CA, San Francisco",Associate,Bachelor's Degree,0,0,0,1,1,0,1,0,0,0,1185,0,60.9,High,0
2438,Manchester Apprenticeships Available Under NAS 16-24 year olds only!,Warehousing,Full-time,"GB, MAN,",Not Applicable,High School or equivalent,1,0,1,1,1,0,0,0,0,0,322,827,0.1,Low,0
2439,Fall Internship,Writing and Editing,Temporary,"US, DC, Washington",Internship,,0,0,1,1,0,0,0,0,0,0,1085,0,2.8,Low,0
2440,Mechanical Engineer,,,"US, IA, Davenport",,,1,0,1,1,1,0,0,0,0,0,1250,672,5.5,Low,0
2441,Interaction/Graphic Designer,Internet,Full-time,"NL, NH, Amsterdam",Associate,,1,0,1,1,1,0,1,0,0,0,1500,509,1.2,Low,0
2442,Team Leader,Hospital & Health Care,Full-time,"GB, MLN, Edinburgh",Associate,Unspecified,1,0,1,1,1,0,0,0,0,0,704,695,0.3,Low,0
2443,Student MATADORS for Bulls Eye Communications,,,"PK, SD, Karachi",,,0,0,0,1,1,0,0,0,0,0,423,0,28.2,Medium,0
2444,Software Engineer,Computer Software,Full-time,"GR, B, Thessaloniki",Mid-Senior level,Bachelor's Degree,1,0,1,1,0,0,1,0,0,0,1404,605,0.1,Low,0
2445,Urgent Requirement For The Position Technical Lead - Rhomobile Technical Mobility Lead Developer,Information Technology and Services,Contract,"US, CA,",Mid-Senior level,Bachelor's Degree,0,1,0,1,0,0,1,0,0,0,1343,0,86.9,High,1
2446,Mystery Shopper - New Mexico,Marketing and Advertising,Temporary,"US, NM, Farmington",Entry level,High School or equivalent,1,0,1,1,0,0,0,0,0,0,687,423,0.7,Low,0
2447,Marketing Representative,Financial Services,Full-time,"US, GA, Atlanta",Associate,Unspecified,1,0,1,1,1,0,0,0,0,0,1995,1025,1.3,Low,0
2448,VP Engineering Operations,Internet,Full-time,"PK, PB, Lahore",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,1628,1042,0.2,Low,0
2449,"Senior Vice President for New Business & Sales, North America",Marketing and Advertising,Full-time,"US, NY, New York",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,554,686,0.2,Low,0
2450,Software engineer,Information Technology and Services,Full-time,"EG, ,",Entry level,Bachelor's Degree,1,0,1,0,0,0,0,0,0,0,333,1257,1.2,Low,0
2451,Data Analyst,Computer Games,Full-time,"FR, U, Aix en Provence",Mid-Senior level,,1,0,1,1,1,0,0,0,0,0,912,441,0.1,Low,0
2452,International IT Recruiter,Computer Software,Full-time,"BE, BRU, Brussels",Associate,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,570,726,0.2,Low,0
2453,Junior Wording & Translation Manager (m/f),E-Learning,Full-time,"DE, BE, Berlin",,,1,0,1,1,1,0,0,0,0,0,580,651,0.5,Low,0
2454,Software Engineer Intern,Internet,Full-time,"US, NY, New York",Internship,,1,0,1,1,0,0,0,0,0,0,1759,419,0.5,Low,0
2455,Community Management Intern,Internet,Part-time,"US, NY, Brooklyn",Internship,,1,0,1,1,1,0,1,0,0,0,1077,748,0.4,Low,0
2456,Customer Care Specialist,,Full-time,"US, NY, New York",,,1,0,1,1,0,0,0,0,0,0,2126,885,0.5,Low,0
2457,Sales Manager,,,"CA, BC, Vancouver",,,1,0,1,1,1,0,0,0,0,0,777,489,0.9,Low,0
2458,Software Engineer,,,"PH, ,",,,0,0,0,1,1,1,0,0,0,0,921,0,25.8,Medium,0
2459,Graduates: English Teacher Abroad,Education Management,Contract,"CA, ON, Waterloo",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,332,53,0.3,Low,0
2460,SEO Consultant,,,"GB, ENF,",,,0,0,0,1,1,0,1,0,0,0,1414,0,0.1,Low,0
2461,Customer Service Representative,Consumer Goods,Full-time,"US, PA, Allentown",Not Applicable,High School or equivalent,1,1,1,1,1,0,0,0,0,0,839,888,7.7,Low,0
2462,MS Dynamics AX Developer,Computer Software,Full-time,"BR, SP, São Paulo",Mid-Senior level,Bachelor's Degree,1,0,1,1,0,0,0,0,0,0,167,252,0.6,Low,0
2463,Client Care Worker,,,"US, NY, Wards Island",,,1,0,0,1,1,0,0,0,0,0,1545,269,2.5,Low,0
2464,Junior Loan Officer / Junior Mortgage Banker,Financial Services,Full-time,"US, CA, Beverly Hills",Associate,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,3196,785,5.0,Low,0
2465,Silk Screen Printer,Machinery,Full-time,"US, FL, Fort Lauderdale",Entry level,Unspecified,0,0,1,1,0,0,1,0,0,0,373,0,22.4,Low,0
2466,Junior iOS Developer,Computer Software,Full-time,"GR, I, Athens",,,1,0,1,1,1,0,0,0,0,0,707,628,1.8,Low,0
2467,Home Care Registered Nurse,Hospital & Health Care,Part-time,"US, MI, Watervliet",Not Applicable,Unspecified,1,0,1,0,1,0,0,0,0,0,449,175,8.2,Low,0
2468,Senior Software Tester,Information Technology and Services,Full-time,"NZ, N, Auckland",Mid-Senior level,Bachelor's Degree,1,1,0,1,1,0,0,0,0,0,849,832,0.9,Low,0
2469,Marine Coastal Engineer,,,"US, MA, Boston",,,0,0,0,1,1,0,0,0,0,0,3110,0,7.5,Low,0
2470,Business Development Director - Augmented Reality,Internet,Full-time,"TR, , Istanbul",Director,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,1412,1251,0.0,Low,0
2471,Web Designer,,,"PL, MZ, Warsaw",,,0,0,1,1,0,1,0,0,0,0,684,0,1.4,Low,0
2472,Software Sales Representative,Hospitality,Full-time,"US, NY, New York",Internship,Unspecified,0,1,0,1,1,0,0,0,0,0,1868,0,4.3,Low,0
2473,Customer Service Associate,Financial Services,Full-time,"US, NY, New York",Entry level,High School or equivalent,1,0,1,1,0,0,1,0,0,0,1219,684,0.2,Low,0
2474,SummaView zoekt een Senior Developer,Information Technology and Services,Full-time,"NL, UT, Amersfoort",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,1672,553,1.6,Low,0
2475,Digital Marketing Manager,Automotive,Full-time,"US, SC, Beaufort",Entry level,Associate Degree,1,0,1,1,1,0,1,0,0,0,1297,603,0.1,Low,0
2476,Project Manager SaaS Solutions,Information Technology and Services,Full-time,"NZ, N, Auckland",Mid-Senior level,Bachelor's Degree,1,1,0,0,0,0,1,0,0,0,1917,832,0.2,Low,0
2477,Technical Intern,Information Technology and Services,Other,"US, TX, College Station",Entry level,Unspecified,1,0,1,1,1,0,1,0,0,0,1799,2065,0.1,Low,0
2478,Project Manager  Project Office Management,,,"PH, , Quezon City",,,0,0,0,1,1,0,0,0,0,0,430,0,72.3,High,0
2479,Junior .NET Developer,Information Technology and Services,Full-time,"US, OH, Akron",Entry level,Bachelor's Degree,1,1,1,1,1,0,0,0,0,0,1136,4007,0.8,Low,0
2480,Payroll Specialist/HR Generalist,Financial Services,Full-time,"US, MA, Woburn",Associate,,1,0,1,1,1,0,0,0,0,0,1302,651,1.0,Low,0
2481,Drupal Udvikler / e-conomic,Information Technology and Services,Full-time,"DK, , Copenhagen",Mid-Senior level,Unspecified,0,1,1,1,1,0,0,0,0,0,840,0,6.9,Low,0
2482,Infrastructure Manager,,,"PH, , Quezon City",,,0,0,0,1,1,0,0,0,0,0,1105,0,60.3,High,0
2483,Java development Engineer,Information Technology and Services,Contract,"IN, KA, Bangalore",Associate,Bachelor's Degree,1,1,1,1,0,0,1,0,0,0,695,892,6.4,Low,0
2484,Customer Service Administrator,Consumer Goods,Full-time,"US, CA, LOS ANGELES",Internship,High School or equivalent,0,1,0,1,1,0,0,0,0,0,315,0,97.9,High,1
2485,Care Assistant,Hospital & Health Care,Part-time,"GB, PKN, Meigle",Entry level,Unspecified,1,0,1,1,1,0,0,0,0,0,102,729,0.5,Low,0
2486,Dropoff Agent,,,"US, TX, Houston",,,1,0,1,0,0,0,2,0,0,0,1343,633,0.5,Low,0
2487,Digital Account Manager,Marketing and Advertising,Full-time,"GR, I, Athens",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,196,459,0.1,Low,0
2488,Carpenter with additional skills,,,"GB, ESX, St Leonards on Sea",,,1,0,1,1,1,0,0,0,0,0,377,739,2.4,Low,0
2489,Office Assistant (temporary),Hospitality,Temporary,"US, TX, Austin",Entry level,High School or equivalent,1,0,1,1,1,0,0,0,0,0,1343,716,6.8,Low,0
2490,Mobile Product Manager,Internet,Full-time,,,,1,0,1,1,0,0,0,0,0,0,748,940,2.7,Low,0
2491,Product Specialist / Blippbuilder Brain,Internet,Full-time,"US, NY, New York",Mid-Senior level,Bachelor's Degree,1,1,1,1,1,0,1,0,0,0,704,1251,0.2,Low,0
2492,General Manager - Miami,Logistics and Supply Chain,Full-time,"US, FL, Miami",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,616,570,1.4,Low,0
2493,Growth Hacker,Internet,Full-time,"US, NY, New York",Not Applicable,Bachelor's Degree,1,0,1,0,0,0,1,0,0,0,1251,798,0.4,Low,0
2494,Customer Success Guru,Internet,Full-time,"GB, LND, London",Mid-Senior level,Unspecified,1,1,1,1,1,1,1,0,0,0,1819,747,0.1,Low,0
2495,General Manager - Indianapolis,Logistics and Supply Chain,Full-time,"US, IN, Indianapolis",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,616,570,1.4,Low,0
2496,General Manager - Chicago,Logistics and Supply Chain,Full-time,"US, IL, Chicago",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,616,570,1.4,Low,0
2497,Receptionist,,Full-time,"US, CA, West Hollywood",,,0,0,0,1,1,0,2,0,0,0,3835,0,2.3,Low,0
2498,Front End Software Engineer,,,"GR, I, Athens",,,0,0,1,0,0,0,0,0,0,0,1483,0,1.3,Low,0
2499,RH10 9ET Customer Service Apprenticeship 16-18 Year Olds Only,,Full-time,"GB, , Gatwick",Internship,High School or equivalent,1,0,1,1,1,0,0,0,0,0,602,827,0.2,Low,0
2500,General Manager - San Diego,Logistics and Supply Chain,Full-time,"US, CA, San Diego",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,616,570,1.4,Low,0
2501,Corporate Account Executive,Internet,Full-time,"US, NY, New York",Mid-Senior level,Unspecified,1,0,1,1,1,0,0,0,0,0,1219,1042,0.1,Low,0
2502,Graduates: English Teacher Abroad,Education Management,Contract,"US, AZ, Tempe",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,332,53,0.3,Low,0
